image,xmin,ymin,xmax,ymax,label
BloodImage_00114.jpeg.png,52,230,156,316,rbc
BloodImage_00114.jpeg.png,9,127,116,220,rbc
BloodImage_00114.jpeg.png,32,1,139,72,rbc
BloodImage_00114.jpeg.png,224,74,391,206,wbc
BloodImage_00117.jpeg.png,507,63,609,180,rbc
BloodImage_00117.jpeg.png,426,383,528,479,rbc
BloodImage_00117.jpeg.png,186,54,290,174,rbc
BloodImage_00117.jpeg.png,108,1,228,104,rbc
BloodImage_00117.jpeg.png,1,1,114,96,rbc
BloodImage_00117.jpeg.png,314,5,428,101,rbc
BloodImage_00117.jpeg.png,61,261,165,359,rbc
BloodImage_00117.jpeg.png,98,393,192,479,rbc
BloodImage_00117.jpeg.png,524,357,574,398,platelets
BloodImage_00117.jpeg.png,209,310,242,347,platelets
BloodImage_00117.jpeg.png,242,87,466,301,wbc
BloodImage_00117.jpeg.png,287,383,396,479,rbc
BloodImage_00117.jpeg.png,517,405,620,474,rbc
BloodImage_00120.jpeg.png,422,191,536,291,rbc
BloodImage_00120.jpeg.png,53,141,192,262,rbc
BloodImage_00120.jpeg.png,354,277,480,393,rbc
BloodImage_00120.jpeg.png,223,230,349,346,rbc
BloodImage_00120.jpeg.png,514,358,615,455,rbc
BloodImage_00120.jpeg.png,246,1,344,86,rbc
BloodImage_00120.jpeg.png,100,49,198,135,rbc
BloodImage_00120.jpeg.png,92,290,190,376,rbc
BloodImage_00120.jpeg.png,394,388,469,469,rbc
BloodImage_00120.jpeg.png,160,76,334,220,wbc
BloodImage_00123.jpeg.png,35,377,150,479,rbc
BloodImage_00123.jpeg.png,463,119,578,221,rbc
BloodImage_00123.jpeg.png,297,126,364,199,rbc
BloodImage_00123.jpeg.png,57,293,144,379,rbc
BloodImage_00123.jpeg.png,34,103,121,189,rbc
BloodImage_00123.jpeg.png,314,1,401,85,rbc
BloodImage_00123.jpeg.png,354,386,441,472,rbc
BloodImage_00123.jpeg.png,268,195,472,378,wbc
BloodImage_00123.jpeg.png,142,53,175,80,platelets
BloodImage_00123.jpeg.png,158,273,281,378,rbc
BloodImage_00124.jpeg.png,297,131,374,222,rbc
BloodImage_00124.jpeg.png,473,217,599,313,rbc
BloodImage_00124.jpeg.png,360,126,463,237,rbc
BloodImage_00124.jpeg.png,144,184,275,322,rbc
BloodImage_00124.jpeg.png,37,279,104,377,rbc
BloodImage_00124.jpeg.png,476,46,543,144,rbc
BloodImage_00124.jpeg.png,529,319,602,415,rbc
BloodImage_00124.jpeg.png,9,406,114,479,rbc
BloodImage_00124.jpeg.png,207,284,312,374,rbc
BloodImage_00124.jpeg.png,295,292,490,447,wbc
BloodImage_00124.jpeg.png,153,425,184,458,platelets
BloodImage_00124.jpeg.png,377,46,473,142,rbc
BloodImage_00126.jpeg.png,307,235,409,328,rbc
BloodImage_00126.jpeg.png,330,133,442,227,rbc
BloodImage_00126.jpeg.png,192,150,302,260,rbc
BloodImage_00126.jpeg.png,254,1,366,93,rbc
BloodImage_00126.jpeg.png,52,16,140,112,rbc
BloodImage_00126.jpeg.png,27,253,136,344,rbc
BloodImage_00126.jpeg.png,334,58,443,149,rbc
BloodImage_00126.jpeg.png,252,317,359,418,rbc
BloodImage_00126.jpeg.png,200,266,293,391,rbc
BloodImage_00126.jpeg.png,477,165,590,238,rbc
BloodImage_00126.jpeg.png,444,129,550,204,rbc
BloodImage_00126.jpeg.png,400,370,547,479,wbc
BloodImage_00127.jpeg.png,9,249,109,357,rbc
BloodImage_00127.jpeg.png,452,1,556,95,rbc
BloodImage_00127.jpeg.png,109,272,210,357,rbc
BloodImage_00127.jpeg.png,251,1,352,86,rbc
BloodImage_00127.jpeg.png,218,389,323,479,rbc
BloodImage_00127.jpeg.png,172,126,349,312,wbc
BloodImage_00127.jpeg.png,546,82,584,118,platelets
BloodImage_00133.jpeg.png,471,11,592,130,rbc
BloodImage_00133.jpeg.png,552,200,639,318,rbc
BloodImage_00133.jpeg.png,520,312,632,430,rbc
BloodImage_00133.jpeg.png,58,260,171,375,rbc
BloodImage_00133.jpeg.png,336,158,443,256,rbc
BloodImage_00133.jpeg.png,84,379,191,477,rbc
BloodImage_00133.jpeg.png,227,320,341,429,rbc
BloodImage_00133.jpeg.png,1,327,59,431,rbc
BloodImage_00133.jpeg.png,376,310,453,407,rbc
BloodImage_00133.jpeg.png,135,1,302,117,platelets
BloodImage_00134.jpeg.png,250,196,405,337,wbc
BloodImage_00134.jpeg.png,5,455,38,479,platelets
BloodImage_00134.jpeg.png,596,259,639,307,platelets
BloodImage_00139.jpeg.png,229,7,338,117,rbc
BloodImage_00139.jpeg.png,258,225,368,333,rbc
BloodImage_00139.jpeg.png,77,226,187,334,rbc
BloodImage_00139.jpeg.png,88,58,232,222,rbc
BloodImage_00139.jpeg.png,469,303,598,420,rbc
BloodImage_00139.jpeg.png,401,273,515,380,rbc
BloodImage_00139.jpeg.png,159,314,269,422,rbc
BloodImage_00139.jpeg.png,478,228,592,335,rbc
BloodImage_00139.jpeg.png,11,312,121,420,rbc
BloodImage_00139.jpeg.png,269,353,440,479,wbc
BloodImage_00139.jpeg.png,179,208,223,245,platelets
BloodImage_00139.jpeg.png,115,1,157,34,platelets
BloodImage_00141.jpeg.png,539,53,639,154,rbc
BloodImage_00141.jpeg.png,393,334,511,437,rbc
BloodImage_00141.jpeg.png,501,278,618,406,rbc
BloodImage_00141.jpeg.png,423,1,543,115,rbc
BloodImage_00141.jpeg.png,331,76,442,168,rbc
BloodImage_00141.jpeg.png,312,176,439,302,rbc
BloodImage_00141.jpeg.png,10,196,117,292,rbc
BloodImage_00141.jpeg.png,113,153,231,271,rbc
BloodImage_00141.jpeg.png,249,133,364,229,rbc
BloodImage_00141.jpeg.png,57,278,345,479,wbc
BloodImage_00142.jpeg.png,335,54,466,163,rbc
BloodImage_00142.jpeg.png,403,170,517,274,rbc
BloodImage_00142.jpeg.png,485,201,598,284,rbc
BloodImage_00142.jpeg.png,348,372,441,479,rbc
BloodImage_00142.jpeg.png,18,276,111,384,rbc
BloodImage_00142.jpeg.png,101,12,206,117,rbc
BloodImage_00142.jpeg.png,1,113,27,149,platelets
BloodImage_00142.jpeg.png,211,172,389,324,wbc
BloodImage_00142.jpeg.png,569,422,606,455,platelets
BloodImage_00144.jpeg.png,86,1,208,101,rbc
BloodImage_00144.jpeg.png,116,66,242,195,rbc
BloodImage_00144.jpeg.png,185,1,310,76,rbc
BloodImage_00144.jpeg.png,508,94,606,190,rbc
BloodImage_00144.jpeg.png,2,285,80,387,rbc
BloodImage_00144.jpeg.png,566,337,639,422,rbc
BloodImage_00144.jpeg.png,421,218,589,371,wbc
BloodImage_00144.jpeg.png,216,200,315,296,rbc
BloodImage_00144.jpeg.png,242,194,341,290,rbc
BloodImage_00144.jpeg.png,289,195,388,291,rbc
BloodImage_00150.jpeg.png,278,11,405,149,wbc
BloodImage_00150.jpeg.png,392,36,416,60,platelets
BloodImage_00154.jpeg.png,208,278,312,400,rbc
BloodImage_00154.jpeg.png,247,232,351,337,rbc
BloodImage_00154.jpeg.png,325,163,429,268,rbc
BloodImage_00154.jpeg.png,257,105,361,210,rbc
BloodImage_00154.jpeg.png,100,393,247,479,rbc
BloodImage_00154.jpeg.png,1,60,104,165,rbc
BloodImage_00154.jpeg.png,354,4,513,153,wbc
BloodImage_00154.jpeg.png,230,146,267,177,platelets
BloodImage_00156.jpeg.png,169,326,296,405,rbc
BloodImage_00156.jpeg.png,216,187,341,296,rbc
BloodImage_00156.jpeg.png,93,128,179,208,rbc
BloodImage_00156.jpeg.png,105,245,195,362,rbc
BloodImage_00156.jpeg.png,5,162,108,259,rbc
BloodImage_00156.jpeg.png,3,252,118,343,rbc
BloodImage_00156.jpeg.png,299,225,414,316,rbc
BloodImage_00156.jpeg.png,374,229,498,328,rbc
BloodImage_00156.jpeg.png,160,415,280,479,rbc
BloodImage_00156.jpeg.png,451,400,486,434,platelets
BloodImage_00156.jpeg.png,381,440,432,474,platelets
BloodImage_00156.jpeg.png,534,370,586,426,platelets
BloodImage_00156.jpeg.png,463,428,515,474,platelets
BloodImage_00156.jpeg.png,409,59,460,96,platelets
BloodImage_00156.jpeg.png,71,76,102,104,platelets
BloodImage_00156.jpeg.png,6,331,137,479,wbc
BloodImage_00158.jpeg.png,237,344,325,436,rbc
BloodImage_00158.jpeg.png,148,177,236,269,rbc
BloodImage_00158.jpeg.png,475,343,597,465,rbc
BloodImage_00158.jpeg.png,267,221,354,325,rbc
BloodImage_00158.jpeg.png,42,63,136,152,rbc
BloodImage_00158.jpeg.png,339,219,500,364,wbc
BloodImage_00158.jpeg.png,250,80,283,117,platelets
BloodImage_00159.jpeg.png,239,6,331,103,rbc
BloodImage_00159.jpeg.png,487,20,620,137,rbc
BloodImage_00159.jpeg.png,418,171,524,282,rbc
BloodImage_00159.jpeg.png,487,253,598,363,rbc
BloodImage_00159.jpeg.png,274,382,384,479,rbc
BloodImage_00159.jpeg.png,192,36,236,79,platelets
BloodImage_00159.jpeg.png,149,78,191,117,platelets
BloodImage_00159.jpeg.png,544,213,600,267,platelets
BloodImage_00159.jpeg.png,168,122,338,287,wbc
BloodImage_00160.jpeg.png,170,185,280,287,rbc
BloodImage_00160.jpeg.png,402,215,512,317,rbc
BloodImage_00160.jpeg.png,501,303,611,405,rbc
BloodImage_00160.jpeg.png,492,63,602,165,rbc
BloodImage_00160.jpeg.png,1,31,111,136,rbc
BloodImage_00160.jpeg.png,148,297,270,400,rbc
BloodImage_00160.jpeg.png,263,78,385,181,rbc
BloodImage_00160.jpeg.png,426,147,529,233,rbc
BloodImage_00160.jpeg.png,140,1,243,86,rbc
BloodImage_00160.jpeg.png,66,144,111,188,platelets
BloodImage_00160.jpeg.png,260,292,484,479,wbc
BloodImage_00163.jpeg.png,474,80,575,176,rbc
BloodImage_00163.jpeg.png,405,78,506,174,rbc
BloodImage_00163.jpeg.png,453,227,550,348,rbc
BloodImage_00163.jpeg.png,64,89,161,210,rbc
BloodImage_00163.jpeg.png,1,330,87,434,rbc
BloodImage_00163.jpeg.png,277,301,389,394,rbc
BloodImage_00163.jpeg.png,279,128,437,301,wbc
BloodImage_00163.jpeg.png,604,125,639,177,platelets
BloodImage_00164.jpeg.png,169,179,300,317,rbc
BloodImage_00164.jpeg.png,423,336,520,453,rbc
BloodImage_00164.jpeg.png,532,358,629,475,rbc
BloodImage_00164.jpeg.png,353,39,448,135,rbc
BloodImage_00164.jpeg.png,345,124,451,245,rbc
BloodImage_00164.jpeg.png,309,233,415,354,rbc
BloodImage_00164.jpeg.png,532,151,639,268,rbc
BloodImage_00164.jpeg.png,455,69,593,184,rbc
BloodImage_00164.jpeg.png,4,188,136,316,rbc
BloodImage_00164.jpeg.png,102,77,220,196,rbc
BloodImage_00164.jpeg.png,124,300,335,479,wbc
BloodImage_00164.jpeg.png,589,134,626,167,platelets
BloodImage_00165.jpeg.png,388,157,478,262,rbc
BloodImage_00165.jpeg.png,266,385,373,479,rbc
BloodImage_00165.jpeg.png,359,363,466,458,rbc
BloodImage_00165.jpeg.png,306,274,428,380,rbc
BloodImage_00165.jpeg.png,56,296,178,402,rbc
BloodImage_00165.jpeg.png,104,176,200,279,rbc
BloodImage_00165.jpeg.png,386,4,514,122,rbc
BloodImage_00165.jpeg.png,449,389,541,479,rbc
BloodImage_00165.jpeg.png,425,252,513,364,rbc
BloodImage_00165.jpeg.png,230,1,331,72,rbc
BloodImage_00165.jpeg.png,170,57,411,290,wbc
BloodImage_00166.jpeg.png,480,2,589,93,rbc
BloodImage_00166.jpeg.png,347,199,455,314,rbc
BloodImage_00166.jpeg.png,494,357,578,466,rbc
BloodImage_00166.jpeg.png,549,81,633,190,rbc
BloodImage_00166.jpeg.png,383,353,491,468,rbc
BloodImage_00166.jpeg.png,347,1,453,96,rbc
BloodImage_00166.jpeg.png,55,77,182,191,rbc
BloodImage_00166.jpeg.png,254,28,368,129,rbc
BloodImage_00166.jpeg.png,5,198,127,299,rbc
BloodImage_00166.jpeg.png,403,165,512,285,rbc
BloodImage_00166.jpeg.png,408,264,505,367,rbc
BloodImage_00166.jpeg.png,1,332,225,479,wbc
BloodImage_00166.jpeg.png,509,182,555,223,platelets
BloodImage_00168.jpeg.png,440,347,563,450,rbc
BloodImage_00168.jpeg.png,274,179,388,258,rbc
BloodImage_00168.jpeg.png,340,261,441,366,rbc
BloodImage_00168.jpeg.png,364,103,480,210,rbc
BloodImage_00168.jpeg.png,378,1,493,91,rbc
BloodImage_00168.jpeg.png,32,371,152,479,rbc
BloodImage_00168.jpeg.png,6,276,106,370,rbc
BloodImage_00168.jpeg.png,6,41,130,141,rbc
BloodImage_00168.jpeg.png,98,1,207,72,rbc
BloodImage_00168.jpeg.png,207,1,316,72,rbc
BloodImage_00168.jpeg.png,503,75,609,180,rbc
BloodImage_00168.jpeg.png,318,301,424,406,rbc
BloodImage_00168.jpeg.png,171,345,273,430,rbc
BloodImage_00168.jpeg.png,181,47,306,169,rbc
BloodImage_00168.jpeg.png,560,135,639,232,rbc
BloodImage_00168.jpeg.png,1,134,97,227,rbc
BloodImage_00168.jpeg.png,277,392,332,440,platelets
BloodImage_00168.jpeg.png,526,219,589,283,platelets
BloodImage_00168.jpeg.png,55,149,265,347,wbc
BloodImage_00170.jpeg.png,359,101,459,216,rbc
BloodImage_00170.jpeg.png,394,365,509,463,rbc
BloodImage_00170.jpeg.png,425,172,545,288,rbc
BloodImage_00170.jpeg.png,459,290,575,372,rbc
BloodImage_00170.jpeg.png,57,390,154,479,rbc
BloodImage_00170.jpeg.png,1,233,97,330,rbc
BloodImage_00170.jpeg.png,1,127,97,224,rbc
BloodImage_00170.jpeg.png,271,21,395,133,rbc
BloodImage_00170.jpeg.png,185,110,292,220,rbc
BloodImage_00170.jpeg.png,86,88,193,198,rbc
BloodImage_00170.jpeg.png,112,33,219,143,rbc
BloodImage_00170.jpeg.png,564,174,639,274,rbc
BloodImage_00170.jpeg.png,99,212,194,308,rbc
BloodImage_00170.jpeg.png,179,174,401,395,wbc
BloodImage_00174.jpeg.png,455,106,562,209,rbc
BloodImage_00174.jpeg.png,490,249,597,352,rbc
BloodImage_00174.jpeg.png,543,165,639,269,rbc
BloodImage_00174.jpeg.png,568,323,639,428,rbc
BloodImage_00174.jpeg.png,310,365,427,471,rbc
BloodImage_00174.jpeg.png,298,46,418,157,rbc
BloodImage_00174.jpeg.png,203,24,301,141,rbc
BloodImage_00174.jpeg.png,394,1,491,107,rbc
BloodImage_00174.jpeg.png,1,153,77,259,rbc
BloodImage_00174.jpeg.png,1,379,67,479,rbc
BloodImage_00174.jpeg.png,1,1,91,75,rbc
BloodImage_00174.jpeg.png,95,1,210,93,rbc
BloodImage_00174.jpeg.png,37,317,152,410,rbc
BloodImage_00174.jpeg.png,188,161,398,368,wbc
BloodImage_00174.jpeg.png,287,406,316,444,platelets
BloodImage_00175.jpeg.png,19,2,129,114,rbc
BloodImage_00175.jpeg.png,1,176,99,293,rbc
BloodImage_00175.jpeg.png,187,56,283,152,rbc
BloodImage_00175.jpeg.png,298,182,418,275,rbc
BloodImage_00175.jpeg.png,396,249,516,342,rbc
BloodImage_00175.jpeg.png,520,9,639,102,rbc
BloodImage_00175.jpeg.png,29,305,149,398,rbc
BloodImage_00175.jpeg.png,520,107,639,221,rbc
BloodImage_00175.jpeg.png,110,172,196,260,rbc
BloodImage_00175.jpeg.png,211,248,422,479,wbc
BloodImage_00176.jpeg.png,242,222,347,325,rbc
BloodImage_00176.jpeg.png,464,43,556,137,rbc
BloodImage_00176.jpeg.png,531,186,631,288,rbc
BloodImage_00176.jpeg.png,23,88,124,195,rbc
BloodImage_00176.jpeg.png,377,234,478,341,rbc
BloodImage_00176.jpeg.png,59,196,160,303,rbc
BloodImage_00176.jpeg.png,289,1,393,86,rbc
BloodImage_00176.jpeg.png,152,274,256,360,rbc
BloodImage_00176.jpeg.png,320,387,429,479,rbc
BloodImage_00176.jpeg.png,190,412,322,479,rbc
BloodImage_00176.jpeg.png,64,365,170,479,rbc
BloodImage_00176.jpeg.png,107,34,324,234,wbc
BloodImage_00176.jpeg.png,306,102,460,246,wbc
BloodImage_00176.jpeg.png,604,385,637,417,platelets
BloodImage_00177.jpeg.png,375,115,498,215,rbc
BloodImage_00177.jpeg.png,279,264,399,392,rbc
BloodImage_00177.jpeg.png,447,189,560,307,rbc
BloodImage_00177.jpeg.png,121,341,256,442,rbc
BloodImage_00177.jpeg.png,1,101,75,244,rbc
BloodImage_00177.jpeg.png,323,6,453,122,rbc
BloodImage_00177.jpeg.png,452,1,537,119,rbc
BloodImage_00177.jpeg.png,542,259,639,383,rbc
BloodImage_00177.jpeg.png,550,124,639,233,rbc
BloodImage_00177.jpeg.png,553,1,639,85,rbc
BloodImage_00177.jpeg.png,306,377,425,479,rbc
BloodImage_00177.jpeg.png,506,156,536,187,platelets
BloodImage_00177.jpeg.png,385,217,438,264,platelets
BloodImage_00177.jpeg.png,176,92,372,268,wbc
BloodImage_00179.jpeg.png,65,42,165,177,rbc
BloodImage_00179.jpeg.png,373,1,488,83,rbc
BloodImage_00179.jpeg.png,227,3,346,107,rbc
BloodImage_00179.jpeg.png,487,128,606,232,rbc
BloodImage_00179.jpeg.png,175,288,294,392,rbc
BloodImage_00179.jpeg.png,94,387,212,479,rbc
BloodImage_00179.jpeg.png,311,351,420,465,rbc
BloodImage_00179.jpeg.png,49,273,155,360,rbc
BloodImage_00179.jpeg.png,165,77,273,185,rbc
BloodImage_00179.jpeg.png,106,168,248,293,rbc
BloodImage_00179.jpeg.png,466,397,575,479,rbc
BloodImage_00179.jpeg.png,557,202,639,307,rbc
BloodImage_00179.jpeg.png,253,143,466,351,wbc
BloodImage_00179.jpeg.png,70,15,108,53,platelets
BloodImage_00182.jpeg.png,161,75,286,185,rbc
BloodImage_00182.jpeg.png,48,78,179,207,rbc
BloodImage_00182.jpeg.png,516,183,637,296,rbc
BloodImage_00182.jpeg.png,173,351,291,449,rbc
BloodImage_00182.jpeg.png,47,361,165,459,rbc
BloodImage_00182.jpeg.png,1,11,118,109,rbc
BloodImage_00182.jpeg.png,439,10,580,132,rbc
BloodImage_00182.jpeg.png,315,242,436,344,rbc
BloodImage_00182.jpeg.png,519,378,624,472,rbc
BloodImage_00182.jpeg.png,293,57,498,260,wbc
BloodImage_00187.jpeg.png,74,313,109,352,platelets
BloodImage_00187.jpeg.png,159,229,403,468,wbc
BloodImage_00187.jpeg.png,401,57,495,168,rbc
BloodImage_00187.jpeg.png,442,65,547,190,rbc
BloodImage_00187.jpeg.png,192,137,306,248,rbc
BloodImage_00187.jpeg.png,22,46,136,157,rbc
BloodImage_00187.jpeg.png,134,48,248,159,rbc
BloodImage_00187.jpeg.png,459,267,565,366,rbc
BloodImage_00189.jpeg.png,385,66,502,191,rbc
BloodImage_00189.jpeg.png,261,73,367,157,rbc
BloodImage_00189.jpeg.png,483,156,587,303,rbc
BloodImage_00189.jpeg.png,380,269,480,372,rbc
BloodImage_00189.jpeg.png,80,1,192,81,rbc
BloodImage_00189.jpeg.png,447,410,522,479,rbc
BloodImage_00189.jpeg.png,203,350,334,456,rbc
BloodImage_00189.jpeg.png,318,338,406,433,rbc
BloodImage_00189.jpeg.png,1,142,100,253,rbc
BloodImage_00189.jpeg.png,506,21,606,132,rbc
BloodImage_00189.jpeg.png,566,392,639,479,rbc
BloodImage_00189.jpeg.png,188,165,387,340,wbc
BloodImage_00189.jpeg.png,100,198,206,282,rbc
BloodImage_00189.jpeg.png,139,304,265,413,rbc
BloodImage_00190.jpeg.png,256,16,373,118,rbc
BloodImage_00190.jpeg.png,412,37,506,136,rbc
BloodImage_00190.jpeg.png,115,10,208,99,rbc
BloodImage_00190.jpeg.png,515,144,632,285,rbc
BloodImage_00190.jpeg.png,373,237,484,344,rbc
BloodImage_00190.jpeg.png,502,45,613,152,rbc
BloodImage_00190.jpeg.png,45,94,144,198,rbc
BloodImage_00190.jpeg.png,465,315,576,422,rbc
BloodImage_00190.jpeg.png,161,302,272,409,rbc
BloodImage_00190.jpeg.png,322,331,433,438,rbc
BloodImage_00190.jpeg.png,114,392,236,479,rbc
BloodImage_00190.jpeg.png,482,414,603,479,rbc
BloodImage_00190.jpeg.png,181,115,396,326,wbc
BloodImage_00190.jpeg.png,480,208,526,252,platelets
BloodImage_00191.jpeg.png,353,1,462,101,rbc
BloodImage_00191.jpeg.png,296,98,402,235,rbc
BloodImage_00191.jpeg.png,303,264,424,382,rbc
BloodImage_00191.jpeg.png,49,62,171,195,rbc
BloodImage_00191.jpeg.png,205,21,299,117,rbc
BloodImage_00191.jpeg.png,562,1,639,86,rbc
BloodImage_00191.jpeg.png,173,171,292,285,rbc
BloodImage_00191.jpeg.png,540,269,639,360,rbc
BloodImage_00191.jpeg.png,514,342,633,439,rbc
BloodImage_00191.jpeg.png,304,384,383,479,rbc
BloodImage_00191.jpeg.png,574,158,639,278,rbc
BloodImage_00191.jpeg.png,1,337,69,455,rbc
BloodImage_00191.jpeg.png,1,132,70,224,rbc
BloodImage_00191.jpeg.png,256,11,350,107,rbc
BloodImage_00191.jpeg.png,423,76,572,213,wbc
BloodImage_00195.jpeg.png,142,354,258,447,rbc
BloodImage_00195.jpeg.png,27,373,138,463,rbc
BloodImage_00195.jpeg.png,208,90,324,183,rbc
BloodImage_00195.jpeg.png,387,41,504,149,rbc
BloodImage_00195.jpeg.png,417,154,510,263,rbc
BloodImage_00195.jpeg.png,553,228,639,355,rbc
BloodImage_00195.jpeg.png,140,194,238,296,rbc
BloodImage_00195.jpeg.png,239,284,337,386,rbc
BloodImage_00195.jpeg.png,53,305,153,395,rbc
BloodImage_00195.jpeg.png,273,20,386,140,rbc
BloodImage_00195.jpeg.png,337,269,469,402,wbc
BloodImage_00195.jpeg.png,134,194,167,227,platelets
BloodImage_00195.jpeg.png,555,89,639,213,wbc
BloodImage_00196.jpeg.png,503,39,617,148,rbc
BloodImage_00196.jpeg.png,319,56,433,165,rbc
BloodImage_00196.jpeg.png,52,133,166,242,rbc
BloodImage_00196.jpeg.png,131,315,245,424,rbc
BloodImage_00196.jpeg.png,201,188,315,297,rbc
BloodImage_00196.jpeg.png,233,124,347,233,rbc
BloodImage_00196.jpeg.png,128,45,229,153,rbc
BloodImage_00196.jpeg.png,251,385,355,479,rbc
BloodImage_00196.jpeg.png,460,140,564,234,rbc
BloodImage_00196.jpeg.png,543,158,639,267,rbc
BloodImage_00196.jpeg.png,317,222,562,441,wbc
BloodImage_00197.jpeg.png,12,317,110,411,rbc
BloodImage_00197.jpeg.png,1,191,70,323,rbc
BloodImage_00197.jpeg.png,305,123,430,236,rbc
BloodImage_00197.jpeg.png,392,248,494,356,rbc
BloodImage_00197.jpeg.png,172,292,272,409,rbc
BloodImage_00197.jpeg.png,520,184,639,294,rbc
BloodImage_00197.jpeg.png,314,1,419,86,rbc
BloodImage_00197.jpeg.png,75,84,208,182,rbc
BloodImage_00197.jpeg.png,51,149,177,279,rbc
BloodImage_00197.jpeg.png,276,311,402,412,rbc
BloodImage_00197.jpeg.png,170,1,294,77,rbc
BloodImage_00197.jpeg.png,205,418,244,463,platelets
BloodImage_00197.jpeg.png,271,62,309,103,platelets
BloodImage_00197.jpeg.png,400,7,557,159,wbc
BloodImage_00198.jpeg.png,268,5,377,100,rbc
BloodImage_00198.jpeg.png,478,99,587,194,rbc
BloodImage_00198.jpeg.png,116,385,225,479,rbc
BloodImage_00198.jpeg.png,309,116,439,226,rbc
BloodImage_00198.jpeg.png,382,61,489,149,rbc
BloodImage_00198.jpeg.png,354,1,467,88,rbc
BloodImage_00198.jpeg.png,176,76,285,171,rbc
BloodImage_00198.jpeg.png,164,127,267,239,rbc
BloodImage_00198.jpeg.png,431,295,549,410,rbc
BloodImage_00198.jpeg.png,415,410,524,479,rbc
BloodImage_00198.jpeg.png,300,403,427,479,rbc
BloodImage_00198.jpeg.png,568,168,639,269,rbc
BloodImage_00198.jpeg.png,40,340,131,434,rbc
BloodImage_00198.jpeg.png,62,151,165,285,rbc
BloodImage_00198.jpeg.png,261,394,295,434,platelets
BloodImage_00198.jpeg.png,243,208,452,400,wbc
BloodImage_00199.jpeg.png,469,40,580,130,rbc
BloodImage_00199.jpeg.png,375,55,488,154,rbc
BloodImage_00199.jpeg.png,299,223,412,322,rbc
BloodImage_00199.jpeg.png,477,239,578,328,rbc
BloodImage_00199.jpeg.png,549,150,639,268,rbc
BloodImage_00199.jpeg.png,405,165,519,281,rbc
BloodImage_00199.jpeg.png,43,350,156,449,rbc
BloodImage_00199.jpeg.png,85,1,192,96,rbc
BloodImage_00199.jpeg.png,249,352,372,459,rbc
BloodImage_00199.jpeg.png,420,340,544,468,rbc
BloodImage_00199.jpeg.png,73,63,304,283,wbc
BloodImage_00199.jpeg.png,336,136,371,167,platelets
BloodImage_00200.jpeg.png,115,1,237,97,rbc
BloodImage_00200.jpeg.png,138,400,254,479,rbc
BloodImage_00200.jpeg.png,547,242,639,347,rbc
BloodImage_00200.jpeg.png,1,107,119,190,rbc
BloodImage_00200.jpeg.png,183,134,305,231,rbc
BloodImage_00200.jpeg.png,64,324,186,421,rbc
BloodImage_00200.jpeg.png,248,307,362,410,rbc
BloodImage_00200.jpeg.png,494,22,613,140,rbc
BloodImage_00200.jpeg.png,548,111,636,208,rbc
BloodImage_00200.jpeg.png,263,89,299,126,platelets
BloodImage_00200.jpeg.png,345,264,553,446,wbc
BloodImage_00201.jpeg.png,302,9,406,100,rbc
BloodImage_00201.jpeg.png,13,213,131,337,rbc
BloodImage_00201.jpeg.png,60,338,149,452,rbc
BloodImage_00201.jpeg.png,1,358,89,472,rbc
BloodImage_00201.jpeg.png,169,157,275,253,rbc
BloodImage_00201.jpeg.png,388,135,494,231,rbc
BloodImage_00201.jpeg.png,501,313,604,416,rbc
BloodImage_00201.jpeg.png,250,204,347,298,rbc
BloodImage_00201.jpeg.png,59,25,155,128,rbc
BloodImage_00201.jpeg.png,324,225,523,425,wbc
BloodImage_00201.jpeg.png,607,132,639,165,platelets
BloodImage_00201.jpeg.png,564,419,598,460,platelets
BloodImage_00202.jpeg.png,8,119,117,222,rbc
BloodImage_00202.jpeg.png,276,1,385,103,rbc
BloodImage_00202.jpeg.png,408,40,521,152,rbc
BloodImage_00202.jpeg.png,550,218,639,326,rbc
BloodImage_00202.jpeg.png,441,234,540,332,rbc
BloodImage_00202.jpeg.png,261,161,369,266,rbc
BloodImage_00202.jpeg.png,264,238,371,360,rbc
BloodImage_00202.jpeg.png,203,318,321,409,rbc
BloodImage_00202.jpeg.png,286,375,405,479,rbc
BloodImage_00202.jpeg.png,111,158,250,296,rbc
BloodImage_00202.jpeg.png,457,124,593,242,rbc
BloodImage_00202.jpeg.png,213,77,322,180,rbc
BloodImage_00202.jpeg.png,389,341,604,479,wbc
BloodImage_00203.jpeg.png,420,58,528,156,rbc
BloodImage_00203.jpeg.png,463,121,571,219,rbc
BloodImage_00203.jpeg.png,266,1,377,71,rbc
BloodImage_00203.jpeg.png,292,43,403,114,rbc
BloodImage_00203.jpeg.png,459,351,567,444,rbc
BloodImage_00203.jpeg.png,12,206,120,306,rbc
BloodImage_00203.jpeg.png,130,75,238,175,rbc
BloodImage_00203.jpeg.png,506,222,610,333,rbc
BloodImage_00203.jpeg.png,1,11,107,147,rbc
BloodImage_00203.jpeg.png,170,262,386,453,wbc
BloodImage_00203.jpeg.png,291,132,330,171,platelets
BloodImage_00203.jpeg.png,390,181,429,220,platelets
BloodImage_00204.jpeg.png,4,376,110,475,rbc
BloodImage_00204.jpeg.png,294,50,400,149,rbc
BloodImage_00204.jpeg.png,146,208,231,286,rbc
BloodImage_00204.jpeg.png,485,308,584,407,rbc
BloodImage_00204.jpeg.png,567,193,639,294,rbc
